playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8482783,2024,Aleksei Kolosov,PHI,G,all,10,34218.0,30.03,29.0,606.0,19.62,29.0,71.74,51.0,299.23,261.0,8.92,2.0,158.36,121.0,119.27,179.0,28.54,298.0,78.0,33.0,9.32,9.83,10.88,11.0,5.0,13.0,197.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,5on5,10,29098.0,19.02,18.0,482.0,14.13,21.0,56.85,43.0,226.75,195.0,7.93,1.0,121.84,87.0,91.52,142.0,18.3,236.0,58.0,17.0,7.23,7.33,4.45,8.0,5.0,5.0,171.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,4on5,10,2185.0,7.63,6.0,76.0,3.66,5.0,9.47,5.0,43.69,40.0,0.16,0.0,23.64,26.0,13.17,17.0,7.2,36.0,10.0,13.0,1.1,1.33,5.2,0.0,0.0,6.0,17.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,5on4,10,1804.0,0.31,0.0,7.0,0.21,0.0,0.69,1.0,5.44,7.0,0.55,1.0,1.69,1.0,3.96,5.0,0.3,6.0,1.0,0.0,0.17,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,other,8,580.0,1.59,2.0,20.0,0.81,2.0,1.91,0.0,10.54,9.0,0.26,0.0,5.66,4.0,3.65,6.0,1.51,7.0,5.0,2.0,0.27,0.67,0.65,1.0,0.0,1.0,6.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,all,8,26523.0,16.14,20.0,399.0,13.21,12.0,49.36,28.0,204.75,208.0,7.14,0.0,113.91,102.0,82.74,120.0,15.75,222.0,49.0,11.0,6.02,6.43,3.68,8.0,9.0,3.0,117.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,5on5,8,22474.0,11.09,13.0,336.0,10.3,8.0,42.01,28.0,167.37,175.0,5.86,0.0,94.09,82.0,69.08,101.0,10.88,189.0,39.0,4.0,4.94,5.16,0.99,5.0,8.0,0.0,104.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,4on5,8,1515.0,2.74,4.0,35.0,1.82,2.0,4.54,0.0,21.58,18.0,0.1,0.0,12.67,14.0,6.6,9.0,2.65,22.0,4.0,3.0,0.68,0.51,1.55,2.0,0.0,2.0,6.0,0.0,0.0
8470594,2024,Marc-Andre Fleury,MIN,G,5on4,8,1954.0,0.72,1.0,8.0,0.29,0.0,0.9,0.0,5.26,6.0,0.94,0.0,1.48,2.0,3.41,4.0,0.72,4.0,1.0,2.0,0.13,0.1,0.49,0.0,1.0,0.0,1.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,other,20,2099.0,6.21,6.0,75.0,3.45,5.0,7.55,10.0,39.75,41.0,0.56,1.0,25.09,23.0,10.25,10.0,5.18,32.0,11.0,11.0,1.35,1.34,3.53,1.0,2.0,3.0,21.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,all,20,71451.0,57.21,48.0,1266.0,44.72,76.0,160.09,157.0,647.88,571.0,19.81,1.0,355.67,312.0,251.01,296.0,54.14,687.0,131.0,73.0,19.93,16.04,21.24,15.0,20.0,13.0,375.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,5on5,20,58498.0,41.77,34.0,987.0,31.49,60.0,126.82,124.0,494.16,432.0,15.91,0.0,264.7,234.0,199.33,227.0,40.06,528.0,104.0,49.0,15.01,12.89,13.86,12.0,16.0,6.0,306.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,4on5,20,4697.0,7.84,7.0,179.0,8.92,11.0,23.49,19.0,98.42,82.0,0.5,0.0,60.59,54.0,30.65,44.0,7.51,112.0,12.0,11.0,3.14,1.36,3.34,2.0,2.0,3.0,44.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,5on4,20,6157.0,1.25,1.0,22.0,0.75,0.0,1.8,3.0,13.31,13.0,2.72,0.0,4.29,1.0,9.51,13.0,1.25,12.0,4.0,2.0,0.29,0.45,0.51,0.0,0.0,1.0,4.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,other,14,1763.0,5.05,6.0,55.0,2.32,5.0,5.56,4.0,30.18,31.0,0.61,0.0,16.09,14.0,9.88,11.0,4.71,20.0,11.0,9.0,0.62,1.43,2.99,2.0,2.0,2.0,15.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,all,14,50768.0,41.72,40.0,883.0,29.59,41.0,113.29,112.0,457.23,440.0,15.07,0.0,240.86,204.0,179.26,219.0,40.18,454.0,123.0,43.0,12.84,15.71,13.18,11.0,20.0,9.0,263.0,2.0,1.0
8481692,2024,Dustin Wolf,CGY,G,5on5,14,41314.0,27.1,22.0,695.0,21.27,29.0,92.94,90.0,355.99,341.0,11.98,0.0,188.12,159.0,144.81,183.0,26.53,382.0,81.0,23.0,10.69,10.34,6.08,9.0,10.0,3.0,209.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,4on5,14,3784.0,8.26,8.0,113.0,5.35,7.0,12.93,16.0,58.39,52.0,0.35,0.0,32.69,26.0,16.73,20.0,7.67,42.0,26.0,10.0,1.17,3.25,3.84,0.0,4.0,4.0,35.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,5on4,14,3907.0,1.23,4.0,16.0,0.58,0.0,1.49,2.0,11.17,14.0,2.11,0.0,3.28,4.0,7.09,4.0,1.19,8.0,5.0,1.0,0.28,0.68,0.27,0.0,4.0,0.0,2.0,2.0,1.0
8482821,2024,Arvid Soderblom,CHI,G,other,10,297.0,1.52,3.0,15.0,0.82,2.0,1.7,0.0,8.71,8.0,0.08,0.0,5.58,5.0,2.03,2.0,1.45,6.0,3.0,3.0,0.33,0.38,0.81,1.0,0.0,2.0,3.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,all,10,34204.0,26.64,26.0,608.0,21.06,22.0,75.18,57.0,311.56,283.0,8.76,0.0,173.02,149.0,122.64,174.0,25.44,325.0,73.0,31.0,8.98,9.17,8.49,13.0,8.0,5.0,179.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,5on5,10,29112.0,19.69,21.0,503.0,15.97,18.0,63.7,47.0,254.16,235.0,7.55,0.0,138.75,117.0,103.42,146.0,18.88,276.0,55.0,19.0,7.38,7.08,5.22,12.0,7.0,2.0,153.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,4on5,10,3014.0,5.04,1.0,83.0,4.04,2.0,9.14,10.0,44.38,36.0,0.08,0.0,27.14,24.0,14.19,24.0,4.72,38.0,15.0,8.0,1.17,1.71,2.15,0.0,1.0,0.0,22.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,5on4,10,1781.0,0.4,1.0,7.0,0.24,0.0,0.64,0.0,4.32,4.0,1.04,0.0,1.55,3.0,3.01,2.0,0.39,5.0,0.0,1.0,0.09,0.0,0.31,0.0,0.0,1.0,1.0,0.0,0.0
8480051,2024,Cayden Primeau,MTL,G,other,11,1194.0,2.56,3.0,36.0,1.21,0.0,2.61,4.0,15.42,16.0,0.48,0.0,9.3,8.0,4.84,5.0,2.5,10.0,9.0,2.0,0.44,1.22,0.91,0.0,2.0,1.0,15.0,0.0,0.0
8480051,2024,Cayden Primeau,MTL,G,all,11,31422.0,31.53,41.0,557.0,20.38,34.0,68.03,58.0,289.38,250.0,7.86,0.0,155.32,119.0,107.13,139.0,29.99,267.0,88.0,37.0,9.05,10.95,11.54,22.0,14.0,5.0,165.0,2.0,1.0
8480051,2024,Cayden Primeau,MTL,G,5on5,11,24401.0,20.96,33.0,419.0,14.67,27.0,53.44,41.0,218.89,187.0,6.18,0.0,116.74,84.0,83.9,112.0,20.24,216.0,57.0,24.0,7.04,7.24,6.67,18.0,11.0,4.0,122.0,2.0,1.0
8480051,2024,Cayden Primeau,MTL,G,4on5,11,3160.0,6.9,4.0,92.0,4.0,6.0,10.94,13.0,47.72,39.0,0.26,0.0,26.81,23.0,13.77,18.0,6.14,35.0,20.0,9.0,1.37,2.3,3.23,3.0,1.0,0.0,28.0,0.0,0.0
8480051,2024,Cayden Primeau,MTL,G,5on4,11,2667.0,1.12,1.0,10.0,0.49,1.0,1.04,0.0,7.35,8.0,0.94,0.0,2.46,4.0,4.62,4.0,1.11,6.0,2.0,2.0,0.2,0.18,0.73,1.0,0.0,0.0,0.0,0.0,0.0
8476883,2024,Andrei Vasilevskiy,TBL,G,other,23,1496.0,4.14,2.0,47.0,1.87,2.0,4.47,3.0,23.79,17.0,0.36,0.0,12.98,13.0,6.75,11.0,3.56,19.0,3.0,9.0,0.77,0.46,2.91,0.0,1.0,1.0,16.0,0.0,0.0
8476883,2024,Andrei Vasilevskiy,TBL,G,all,23,80599.0,57.48,54.0,1205.0,42.29,54.0,149.38,124.0,614.97,589.0,21.41,0.0,330.28,244.0,240.19,361.0,54.21,620.0,157.0,63.0,17.03,19.13,21.32,21.0,22.0,11.0,365.0,4.0,2.0
8476883,2024,Andrei Vasilevskiy,TBL,G,5on5,23,66729.0,40.75,40.0,969.0,31.58,44.0,125.26,104.0,491.56,481.0,17.25,0.0,262.37,192.0,196.72,291.0,38.99,503.0,133.0,37.0,13.95,15.95,10.85,19.0,19.0,2.0,296.0,2.0,1.0
8476883,2024,Andrei Vasilevskiy,TBL,G,4on5,23,6215.0,11.25,10.0,161.0,7.87,8.0,17.24,16.0,83.2,74.0,0.58,0.0,48.97,37.0,25.9,42.0,10.33,82.0,15.0,17.0,1.82,1.86,7.57,1.0,1.0,8.0,47.0,0.0,0.0
8476883,2024,Andrei Vasilevskiy,TBL,G,5on4,23,6159.0,0.97,2.0,21.0,0.71,0.0,1.82,1.0,12.63,14.0,3.04,0.0,4.19,0.0,8.93,14.0,0.97,13.0,4.0,0.0,0.32,0.66,0.0,1.0,1.0,0.0,4.0,2.0,1.0
8482137,2024,Yaroslav Askarov,SJS,G,other,2,110.0,0.1,0.0,3.0,0.07,0.0,0.28,0.0,1.43,1.0,0.13,0.0,0.63,1.0,0.89,1.0,0.1,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8482137,2024,Yaroslav Askarov,SJS,G,all,2,7341.0,5.11,4.0,114.0,3.65,7.0,14.87,12.0,58.65,55.0,1.69,0.0,31.05,27.0,23.4,30.0,4.69,66.0,8.0,6.0,2.1,1.06,1.95,1.0,1.0,2.0,34.0,0.0,0.0
8482137,2024,Yaroslav Askarov,SJS,G,5on5,2,6368.0,4.58,4.0,102.0,3.2,7.0,13.89,12.0,52.73,52.0,1.33,0.0,28.15,25.0,20.44,24.0,4.16,61.0,5.0,6.0,1.96,0.67,1.95,1.0,1.0,2.0,30.0,0.0,0.0
8482137,2024,Yaroslav Askarov,SJS,G,4on5,2,360.0,0.28,0.0,6.0,0.32,0.0,0.52,0.0,2.99,0.0,0.06,0.0,1.8,1.0,0.99,3.0,0.28,2.0,2.0,0.0,0.03,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8482137,2024,Yaroslav Askarov,SJS,G,5on4,2,503.0,0.16,0.0,3.0,0.07,0.0,0.18,0.0,1.5,2.0,0.18,0.0,0.47,0.0,1.08,2.0,0.16,1.0,1.0,0.0,0.01,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8482982,2024,Jet Greaves,CBJ,G,other,1,102.0,0.1,1.0,2.0,0.11,0.0,0.26,0.0,1.46,2.0,0.19,0.0,0.66,1.0,0.84,0.0,0.1,2.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8482982,2024,Jet Greaves,CBJ,G,all,1,3743.0,3.77,2.0,73.0,2.64,9.0,10.27,13.0,40.41,37.0,1.21,0.0,22.44,16.0,16.4,17.0,3.36,45.0,7.0,5.0,1.4,0.8,1.57,1.0,1.0,0.0,16.0,0.0,0.0
8482982,2024,Jet Greaves,CBJ,G,5on5,1,3210.0,3.28,1.0,65.0,2.33,8.0,9.48,12.0,35.94,33.0,0.69,0.0,20.3,15.0,14.24,15.0,2.89,40.0,7.0,4.0,1.21,0.8,1.27,0.0,1.0,0.0,14.0,0.0,0.0
8482982,2024,Jet Greaves,CBJ,G,4on5,1,73.0,0.02,0.0,4.0,0.1,0.0,0.28,1.0,1.46,1.0,0.0,0.0,1.04,0.0,0.51,1.0,0.02,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8482982,2024,Jet Greaves,CBJ,G,5on4,1,358.0,0.37,0.0,2.0,0.1,1.0,0.24,0.0,1.55,1.0,0.33,0.0,0.43,0.0,0.8,1.0,0.35,1.0,0.0,1.0,0.07,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8478499,2024,Adin Hill,VGK,G,other,19,1462.0,6.34,2.0,68.0,3.13,4.0,7.27,8.0,39.95,33.0,0.27,0.0,24.58,23.0,10.36,15.0,5.72,28.0,18.0,7.0,1.35,2.37,2.62,0.0,1.0,1.0,15.0,0.0,0.0
8478499,2024,Adin Hill,VGK,G,all,19,66670.0,55.21,48.0,1144.0,38.36,67.0,143.19,92.0,578.78,504.0,17.21,1.0,315.7,298.0,225.52,291.0,52.54,576.0,162.0,60.0,17.18,19.83,18.2,16.0,19.0,13.0,346.0,0.0,0.0
8478499,2024,Adin Hill,VGK,G,5on5,19,57329.0,42.12,38.0,949.0,29.89,56.0,122.64,79.0,476.43,414.0,14.48,1.0,257.12,238.0,190.65,247.0,40.42,490.0,123.0,46.0,14.0,15.2,12.93,14.0,15.0,9.0,290.0,0.0,0.0
8478499,2024,Adin Hill,VGK,G,4on5,19,3396.0,5.71,7.0,108.0,4.87,5.0,11.33,4.0,50.6,46.0,0.25,0.0,30.52,34.0,16.81,21.0,5.37,48.0,17.0,6.0,1.56,1.75,2.4,2.0,2.0,3.0,37.0,0.0,0.0
8478499,2024,Adin Hill,VGK,G,5on4,19,4483.0,0.98,1.0,17.0,0.43,2.0,1.83,1.0,11.05,10.0,2.12,0.0,3.14,2.0,7.28,8.0,0.97,9.0,4.0,1.0,0.23,0.51,0.25,0.0,1.0,0.0,3.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,other,7,578.0,0.25,2.0,11.0,0.31,0.0,1.57,1.0,5.99,6.0,0.24,0.0,3.1,2.0,2.59,3.0,0.25,8.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,all,7,19234.0,12.44,20.0,318.0,10.49,12.0,42.46,28.0,166.84,154.0,5.28,1.0,91.9,81.0,68.24,89.0,12.12,185.0,35.0,11.0,4.94,4.15,3.35,11.0,3.0,6.0,87.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,5on5,7,16037.0,9.81,14.0,274.0,8.96,11.0,38.12,27.0,146.56,133.0,4.16,1.0,81.7,73.0,60.54,78.0,9.55,165.0,32.0,7.0,4.21,3.8,1.81,8.0,3.0,3.0,70.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,4on5,7,1158.0,1.94,3.0,27.0,1.02,1.0,2.2,0.0,10.42,10.0,0.07,0.0,5.7,6.0,2.82,4.0,1.87,9.0,2.0,3.0,0.34,0.26,1.34,0.0,0.0,3.0,13.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,5on4,7,1461.0,0.09,0.0,3.0,0.08,0.0,0.18,0.0,1.38,2.0,0.79,0.0,0.54,0.0,1.08,2.0,0.09,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476341,2024,Anton Forsberg,OTT,G,other,11,1361.0,2.43,3.0,24.0,0.91,0.0,2.31,3.0,12.68,15.0,0.43,0.0,7.7,6.0,3.27,5.0,2.4,10.0,4.0,3.0,0.42,0.65,1.36,1.0,2.0,0.0,7.0,0.0,0.0
8476341,2024,Anton Forsberg,OTT,G,all,11,36648.0,28.08,30.0,585.0,19.01,24.0,71.41,49.0,298.75,271.0,9.65,0.0,162.23,115.0,116.64,189.0,27.18,313.0,58.0,36.0,8.85,7.46,11.78,9.0,10.0,11.0,178.0,0.0,0.0
8476341,2024,Anton Forsberg,OTT,G,5on5,11,29845.0,17.89,19.0,469.0,13.73,18.0,58.69,39.0,232.7,208.0,7.9,0.0,125.57,85.0,95.54,158.0,17.53,254.0,44.0,21.0,7.12,5.64,5.12,7.0,7.0,5.0,150.0,0.0,0.0
8476341,2024,Anton Forsberg,OTT,G,4on5,11,2696.0,7.4,7.0,82.0,4.1,6.0,9.73,6.0,47.89,41.0,0.29,0.0,27.23,24.0,14.0,21.0,6.89,43.0,9.0,12.0,1.07,1.04,5.3,0.0,1.0,6.0,18.0,0.0,0.0
8476341,2024,Anton Forsberg,OTT,G,5on4,11,2746.0,0.36,1.0,10.0,0.27,0.0,0.68,1.0,5.48,7.0,1.03,0.0,1.72,0.0,3.83,5.0,0.35,6.0,1.0,0.0,0.23,0.13,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,other,7,490.0,0.41,1.0,6.0,0.25,0.0,0.79,0.0,3.92,4.0,0.19,0.0,1.82,1.0,1.63,3.0,0.41,4.0,0.0,1.0,0.17,0.0,0.24,0.0,0.0,1.0,1.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,all,7,21900.0,16.0,25.0,330.0,11.98,17.0,44.52,30.0,180.2,164.0,5.46,0.0,98.39,86.0,70.19,89.0,15.25,194.0,33.0,20.0,5.48,4.16,6.36,13.0,5.0,7.0,83.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,5on5,7,17850.0,12.66,19.0,278.0,9.73,15.0,38.62,27.0,151.71,135.0,4.4,0.0,82.12,74.0,58.95,72.0,11.96,163.0,28.0,16.0,4.5,3.61,4.54,13.0,3.0,3.0,71.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,4on5,7,1801.0,2.5,3.0,41.0,1.79,2.0,4.66,3.0,20.85,20.0,0.18,0.0,13.27,10.0,7.02,12.0,2.45,24.0,3.0,3.0,0.65,0.28,1.57,0.0,0.0,3.0,11.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,5on4,7,1759.0,0.43,2.0,5.0,0.21,0.0,0.46,0.0,3.72,5.0,0.69,0.0,1.19,1.0,2.6,2.0,0.43,3.0,2.0,0.0,0.17,0.27,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8480981,2024,Joel Hofer,STL,G,other,9,1002.0,1.9,2.0,24.0,0.89,2.0,2.78,2.0,13.38,17.0,0.38,0.0,7.23,6.0,4.78,6.0,1.87,9.0,7.0,2.0,0.24,0.77,0.88,0.0,2.0,0.0,6.0,0.0,0.0
8480981,2024,Joel Hofer,STL,G,all,9,30723.0,21.8,25.0,515.0,17.79,24.0,64.55,64.0,266.56,255.0,7.73,0.0,151.34,122.0,108.54,138.0,20.92,286.0,73.0,14.0,8.46,8.64,4.69,7.0,15.0,3.0,142.0,0.0,0.0
8480981,2024,Joel Hofer,STL,G,5on5,9,25579.0,15.43,16.0,415.0,13.04,17.0,52.54,56.0,209.64,198.0,6.14,0.0,117.4,91.0,86.5,112.0,15.01,234.0,49.0,9.0,6.73,5.9,2.8,4.0,10.0,2.0,123.0,0.0,0.0
8480981,2024,Joel Hofer,STL,G,4on5,9,1960.0,4.18,6.0,65.0,3.58,5.0,8.2,6.0,37.19,34.0,0.16,0.0,24.45,23.0,12.33,14.0,3.75,35.0,16.0,3.0,1.28,1.88,1.02,2.0,3.0,1.0,11.0,0.0,0.0
8480981,2024,Joel Hofer,STL,G,5on4,9,2182.0,0.29,1.0,11.0,0.27,0.0,1.03,0.0,6.36,6.0,1.02,0.0,2.26,2.0,4.92,6.0,0.29,8.0,1.0,0.0,0.21,0.08,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,other,4,227.0,0.78,0.0,8.0,0.43,0.0,0.97,0.0,5.52,7.0,0.24,0.0,2.61,2.0,2.04,5.0,0.78,3.0,3.0,1.0,0.09,0.48,0.2,0.0,0.0,0.0,1.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,all,4,14546.0,13.14,6.0,185.0,7.69,15.0,23.27,9.0,103.02,101.0,5.55,2.0,52.91,49.0,37.55,59.0,11.89,87.0,34.0,17.0,2.71,4.28,6.15,2.0,0.0,4.0,47.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,5on5,4,11185.0,5.9,3.0,121.0,4.31,5.0,15.41,7.0,64.33,64.0,4.27,2.0,33.16,28.0,25.12,43.0,5.74,61.0,19.0,6.0,1.86,2.37,1.67,2.0,0.0,1.0,35.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,4on5,4,1685.0,6.21,3.0,51.0,2.79,10.0,6.28,2.0,30.11,27.0,0.13,0.0,16.13,18.0,8.48,8.0,5.12,21.0,10.0,10.0,0.71,1.22,4.28,0.0,0.0,3.0,10.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,5on4,4,1449.0,0.25,0.0,5.0,0.15,0.0,0.6,0.0,3.06,3.0,0.92,0.0,1.01,1.0,1.9,3.0,0.25,2.0,2.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476914,2024,Joonas Korpisalo,BOS,G,other,11,1141.0,2.43,1.0,37.0,1.38,2.0,3.92,4.0,18.7,16.0,0.71,0.0,10.13,9.0,7.48,10.0,2.35,17.0,6.0,3.0,0.62,0.76,1.05,1.0,0.0,0.0,11.0,0.0,0.0
8476914,2024,Joonas Korpisalo,BOS,G,all,11,38047.0,28.55,27.0,597.0,20.98,31.0,76.88,70.0,310.59,272.0,10.98,0.0,168.39,124.0,122.6,174.0,27.74,318.0,82.0,28.0,8.56,10.79,9.19,14.0,8.0,5.0,169.0,0.0,0.0
8476914,2024,Joonas Korpisalo,BOS,G,5on5,11,31210.0,20.58,20.0,482.0,15.89,24.0,64.83,59.0,250.76,220.0,7.9,0.0,135.76,102.0,100.38,139.0,19.91,265.0,64.0,17.0,7.1,8.38,5.1,10.0,6.0,4.0,136.0,0.0,0.0
8476914,2024,Joonas Korpisalo,BOS,G,4on5,11,2901.0,5.16,5.0,72.0,3.5,5.0,7.47,7.0,36.45,30.0,0.42,0.0,21.14,12.0,11.49,21.0,5.09,31.0,12.0,7.0,0.69,1.66,2.81,2.0,2.0,1.0,22.0,0.0,0.0
8476914,2024,Joonas Korpisalo,BOS,G,5on4,11,2795.0,0.39,1.0,6.0,0.2,0.0,0.65,0.0,4.68,6.0,1.96,0.0,1.36,1.0,3.25,4.0,0.39,5.0,0.0,1.0,0.15,0.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,other,1,129.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,all,1,3496.0,1.86,4.0,45.0,1.51,5.0,6.2,2.0,24.1,20.0,1.22,0.0,12.76,6.0,9.81,16.0,1.79,26.0,5.0,2.0,0.73,0.59,0.53,2.0,1.0,1.0,12.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,5on5,1,2559.0,1.61,4.0,34.0,1.16,4.0,4.97,2.0,19.52,17.0,0.89,0.0,10.47,5.0,8.1,12.0,1.55,22.0,3.0,2.0,0.7,0.38,0.53,2.0,1.0,1.0,7.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,4on5,1,411.0,0.04,0.0,8.0,0.21,0.0,0.91,0.0,2.91,2.0,0.01,0.0,1.79,1.0,0.95,3.0,0.04,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8478039,2024,Kaapo Kahkonen,COL,G,5on4,1,397.0,0.21,0.0,2.0,0.14,1.0,0.31,0.0,1.67,1.0,0.28,0.0,0.5,0.0,0.76,1.0,0.2,0.0,2.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,other,9,1227.0,2.27,0.0,26.0,1.24,4.0,3.24,3.0,14.83,16.0,0.27,0.0,9.08,8.0,3.55,5.0,1.84,10.0,8.0,2.0,0.45,1.0,0.82,0.0,0.0,0.0,6.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,all,9,30166.0,24.51,23.0,508.0,18.96,22.0,66.79,62.0,275.32,257.0,7.58,1.0,156.39,123.0,108.97,154.0,22.85,276.0,87.0,22.0,7.74,10.27,6.5,10.0,11.0,2.0,123.0,2.0,1.0
8479312,2024,Alex Lyon,DET,G,5on5,9,24476.0,15.71,17.0,396.0,13.46,10.0,52.88,52.0,209.52,196.0,6.29,1.0,118.72,90.0,87.27,126.0,15.02,231.0,50.0,14.0,5.96,5.96,3.79,9.0,7.0,1.0,101.0,2.0,1.0
8479312,2024,Alex Lyon,DET,G,4on5,9,2224.0,6.15,6.0,77.0,4.02,8.0,9.86,6.0,44.91,42.0,0.07,0.0,26.73,24.0,13.63,17.0,5.6,29.0,27.0,6.0,1.16,3.11,1.89,1.0,4.0,1.0,15.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,5on4,9,2239.0,0.38,0.0,9.0,0.24,0.0,0.81,1.0,6.06,3.0,0.95,0.0,1.86,1.0,4.52,6.0,0.38,6.0,2.0,0.0,0.18,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,other,22,1787.0,6.57,4.0,83.0,3.45,6.0,9.0,8.0,46.58,40.0,0.71,0.0,25.8,14.0,15.59,30.0,6.01,34.0,19.0,9.0,1.5,2.46,2.61,2.0,1.0,1.0,21.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,all,22,78658.0,59.71,49.0,1352.0,45.93,59.0,168.29,134.0,691.99,630.0,22.08,2.0,384.55,273.0,275.2,440.0,57.1,741.0,151.0,66.0,20.76,18.01,20.94,16.0,11.0,22.0,394.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,5on5,22,66017.0,37.91,27.0,1061.0,33.09,39.0,133.55,108.0,523.05,467.0,17.81,1.0,291.6,207.0,214.31,346.0,36.45,588.0,104.0,37.0,15.88,12.15,9.87,12.0,5.0,10.0,332.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,4on5,22,5179.0,13.95,16.0,181.0,8.48,14.0,22.91,15.0,103.51,102.0,0.38,0.0,60.55,49.0,31.49,46.0,13.4,98.0,24.0,19.0,2.83,2.87,8.26,1.0,4.0,11.0,40.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,5on4,22,5675.0,1.22,1.0,25.0,0.85,0.0,2.48,3.0,17.41,19.0,3.16,1.0,5.9,3.0,12.99,17.0,1.19,19.0,4.0,1.0,0.49,0.53,0.2,0.0,1.0,0.0,1.0,0.0,0.0
8477465,2024,Tristan Jarry,PIT,G,other,12,978.0,3.71,1.0,37.0,1.42,3.0,3.32,3.0,18.07,14.0,0.21,0.0,11.13,10.0,4.78,8.0,2.74,15.0,4.0,6.0,0.57,0.53,2.61,0.0,0.0,1.0,12.0,0.0,0.0
